"lsam","linc","educ","cacc","sacc","hous","life","occ"
10.8207777847434,12.226120340834,16,3,2,3,1,6
8.02289686960146,9.5503776747619,15,2,2,4,2,6
3.91202300542815,13.3939922845339,17,3,1,3,1,5
3.91202300542815,13.6554004895355,17,3,1,3,1,6
3.91202300542815,10.8207777847434,15,4,1,3,1,6
5.52146091786225,11.8497547806883,12,4,2,3,1,6
6.85646198459459,11.687298851915,16,3,2,3,1,6
10.5978839524965,14.6992987590765,17,4,2,3,1,6
3.91202300542815,10.2054422842746,14,3,1,4,2,6
3.91202300542815,10.8789901440421,12,3,1,3,1,4
3.91202300542815,10.3433540873616,17,2,1,3,1,7
3.91202300542815,11.8779157405127,16,2,1,3,2,6
3.91202300542815,9.21532791348722,8,2,1,2,1,7
9.74390548271166,12.3675535364523,17,2,4,3,2,6
3.91202300542815,10.7589661450135,12,3,1,3,1,6
3.91202300542815,10.4057768452798,6,1,1,4,2,4
4.0943445622221,10.001067880875,12,2,2,4,2,4
3.91202300542815,11.6956636016494,17,2,1,3,1,5
3.91202300542815,11.1851156014277,12,4,1,3,1,3
11.2904067184249,11.5716659599928,17,2,3,3,1,6
15.636836920016,16.3942148806581,16,5,3,3,1,5
13.8155605567143,15.5147983151242,17,2,3,3,1,6
4.0943445622221,10.6225461148806,12,2,2,4,1,3
8.99342737041261,9.85482238055485,9,2,2,3,2,7
7.62559507213245,14.093180172633,16,5,2,3,1,5
11.0029328275081,11.9956602085697,12,4,4,3,1,3
10.8207777847434,11.9706667176438,14,2,4,3,1,5
10.7155282630365,14.8050703387659,16,5,6,3,1,7
6.10924758276437,10.4057768452798,14,2,2,4,1,5
9.90598443273472,11.8497547806883,14,2,3,3,1,5
9.90598443273472,11.8497547806883,14,2,3,3,1,5
8.02289686960146,11.5526268318218,12,5,4,3,1,2
8.11671562481911,11.3271981150414,14,3,3,3,1,5
7.13089883029635,11.6788635425137,14,4,4,3,1,3
11.1569645517652,11.5526268318218,17,3,2,3,1,6
3.91202300542815,10.969059987126,15,3,1,3,1,7
6.95654544315157,11.350994597824,16,2,2,3,1,2
3.91202300542815,11.9319646931055,17,4,1,3,1,6
3.91202300542815,8.88875674784872,7,1,1,4,1,7
6.90775527898214,10.8599600740431,15,2,2,4,2,3
14.5810016556474,14.8905300456941,16,6,6,4,1,6
3.91202300542815,14.6264629961559,16,4,1,3,1,6
3.91202300542815,10.8789901440421,8,2,1,3,2,7
10.1677730471815,13.8353622036669,17,5,3,3,1,6
11.2904067184249,12.3460519555836,17,3,5,4,1,6
5.52146091786225,11.0981673099505,12,3,2,3,1,2
6.30991827822652,9.90598443273472,12,2,2,4,2,4
4.0943445622221,9.5503776747619,12,1,3,2,2,1
3.91202300542815,10.8599600740431,16,4,2,4,1,6
13.592429504697,14.4986326548771,17,2,2,3,2,6
3.91202300542815,13.1164459036403,17,5,1,3,1,6
9.3968199389188,11.0981673099505,12,3,2,3,1,6
9.5503776747619,11.5233707228318,12,2,2,3,1,2
5.01063529409626,10.9339994285003,12,2,2,2,2,6
3.91202300542815,10.6701175098559,14,4,1,3,1,6
8.08641027532378,11.2904067184249,16,2,2,3,1,6
3.91202300542815,9.3968199389188,8,1,1,4,2,7
3.91202300542815,10.3106179399634,16,3,1,3,2,6
7.62559507213245,10.4926621427131,16,2,3,3,1,7
7.62559507213245,10.7155282630365,12,2,2,4,1,4
9.11052003669397,10.7799974143984,12,2,3,2,1,3
3.91202300542815,14.4573907595799,16,4,1,3,2,7
3.91202300542815,15.2833964267476,12,3,1,3,2,6
7.27931883541462,11.0029328275081,8,3,3,2,1,7
11.5134253400119,12.8213934106256,17,3,2,3,1,6
3.91202300542815,11.9643195049668,16,5,1,3,1,7
3.91202300542815,14.6910001284345,17,2,1,4,2,6
7.40853056689463,10.969059987126,13,5,4,3,2,3
3.91202300542815,11.687298851915,17,2,1,3,2,7
12.6117044064177,11.0356957906328,17,2,2,5,2,6
3.91202300542815,13.2639497414662,16,6,1,3,1,7
12.2063226142854,12.8267835328254,17,3,2,3,1,6
3.91202300542815,10.0454210484248,12,4,1,4,2,3
3.91202300542815,11.0516833413931,14,2,1,3,1,7
3.91202300542815,11.8779157405127,16,3,1,4,2,6
3.91202300542815,15.1557740695023,16,3,1,5,2,6
3.91202300542815,9.80090096376103,8,2,1,4,1,2
3.91202300542815,7.27931883541462,11,2,1,4,2,4
9.80090096376103,11.590349361935,16,3,3,3,1,6
11.3150840965182,12.5100585846885,16,3,2,4,1,6
12.2739649115731,11.8134003592208,15,5,3,3,2,4
3.91202300542815,11.6956636016494,17,3,1,3,1,6
3.91202300542815,11.4081203506041,17,2,1,4,1,6
9.90598443273472,9.68346412855816,12,2,2,3,1,7
8.99342737041261,15.6089436259443,17,4,2,3,1,6
3.91202300542815,13.3278316370385,15,4,1,3,2,7
10.969059987126,11.2904067184249,12,2,2,3,1,3
10.4057768452798,15.9555826037962,17,2,2,3,1,6
3.91202300542815,11.5716659599928,16,3,1,3,1,6
10.3106179399634,14.8663496651607,16,3,2,3,1,6
7.34601020991329,11.4408922620704,14,3,5,3,1,6
3.91202300542815,15.8619187054934,17,4,1,3,1,6
11.2778358426376,14.9724074779032,16,4,4,3,2,6
5.01063529409626,10.3750524623488,16,3,5,4,1,6
7.46737106691756,11.7909359177253,17,2,4,3,1,6
9.21532791348722,10.9339994285003,12,2,2,1,2,3
3.91202300542815,9.74390548271166,12,2,1,3,1,5
3.91202300542815,10.4355853115777,14,3,1,3,1,7
9.61913327017702,14.3578639181346,16,3,2,3,1,6
7.80384330353877,10.969059987126,17,4,2,3,1,6
5.99146454710798,11.4081203506041,14,2,2,3,1,4
3.91202300542815,10.5978839524965,5,2,1,3,1,2
3.91202300542815,10.3433540873616,10,2,1,2,1,2
3.91202300542815,12.2013113284285,16,3,1,3,1,6
7.62559507213245,11.4932328316245,17,2,2,3,1,6
3.91202300542815,9.90598443273472,9,2,1,3,2,4
3.91202300542815,12.100989869077,15,3,1,3,1,6
9.5503776747619,10.9516833552902,12,2,2,4,1,5
3.91202300542815,14.6220087450107,17,3,1,4,1,6
3.91202300542815,15.2068048983288,16,2,1,3,1,6
12.8993448182783,13.6518733563744,17,2,6,3,1,6
9.21532791348722,11.4408922620704,17,5,5,3,1,4
4.38202663467388,10.5978839524965,14,3,3,4,1,6
5.01063529409626,11.1279980080796,16,3,3,4,2,5
7.84384863815247,10.6701175098559,12,2,2,2,1,1
9.85482238055485,13.0193334770848,17,2,2,3,1,6
3.91202300542815,12.0785233245832,15,3,1,3,1,5
13.7973975025373,15.390367377542,16,4,6,3,1,6
3.91202300542815,11.8848337895495,16,3,1,3,1,6
6.95654544315157,11.1569645517652,16,2,2,3,1,4
6.30991827822652,10.0454210484248,14,2,2,3,2,7
3.91202300542815,10.1677730471815,12,2,1,3,1,7
9.5503776747619,10.4355853115777,12,2,2,2,2,7
13.9978737805569,13.4702699916512,16,2,5,3,1,6
11.5716659599928,12.8842330837818,16,2,3,3,1,7
5.85793315448346,11.3150840965182,16,4,3,3,1,5
3.91202300542815,10.6701175098559,12,2,1,3,1,6
3.91202300542815,14.4468089301972,17,3,1,3,1,6
11.9450325040248,13.3212962000035,17,2,5,3,1,6
3.91202300542815,9.61913327017702,13,1,1,4,1,4
8.30647216010058,11.9515029245286,16,4,3,3,1,6
3.91202300542815,9.21532791348722,8,2,1,2,1,7
7.34601020991329,10.7799974143984,16,2,2,4,1,3
3.91202300542815,12.4132900462941,12,4,1,3,1,6
15.8515290691106,16.6085175267913,16,3,5,2,2,6
8.02289686960146,12.6249474405483,17,5,2,3,1,7
10.128629106513,11.5810512940178,12,3,2,3,1,5
10.6930806313643,13.1844927488699,16,4,3,3,2,6
5.85793315448346,11.3150840965182,17,2,2,4,2,6
11.1569645517652,12.5569055579853,10,4,3,3,1,2
6.74523634948436,10.8405608235928,15,2,2,4,2,3
3.91202300542815,14.557471711934,16,3,1,3,2,6
3.91202300542815,17.149144403296,17,2,1,6,2,6
3.91202300542815,14.4198538468487,17,2,1,3,1,6
9.68346412855816,12.0555404112256,17,2,2,3,1,6
9.61913327017702,11.0516833413931,12,2,2,3,1,3
4.60517018598809,11.1569645517652,17,5,2,3,2,2
7.84384863815247,10.9159971421508,12,3,5,2,1,3
10.9159971421508,11.6956636016494,16,2,2,4,2,6
3.91202300542815,10.3433540873616,13,3,1,2,1,2
3.91202300542815,10.0454210484248,8,3,1,3,1,7
14.6220087450107,16.0731035151394,16,2,3,3,1,6
10.4926621427131,11.9515029245286,17,2,3,3,1,7
6.95654544315157,10.6701175098559,13,3,3,3,1,4
3.91202300542815,12.226120340834,17,4,1,3,1,5
8.86078289580631,11.9894701547593,12,3,4,3,1,2
3.91202300542815,10.3750524623488,11,1,1,2,2,6
3.91202300542815,11.7909359177253,14,2,1,3,1,3
9.61913327017702,11.0516833413931,17,2,2,4,1,7
13.5238873962792,16.8504659485148,17,5,4,3,1,6
6.30991827822652,11.5716659599928,16,3,2,3,1,6
6.65929391968364,10.6930806313643,17,3,2,3,1,7
3.91202300542815,10.969059987126,15,3,1,3,1,7
9.61913327017702,11.3856601139244,16,3,6,3,1,6
5.99146454710798,11.0674193073249,12,3,3,4,2,2
10.8207777847434,13.7332696025804,16,5,2,3,1,6
10.7799974143984,11.9894701547593,15,3,3,3,2,2
3.91202300542815,13.3583046869484,17,3,1,3,1,6
11.2259098370616,12.4092175503377,16,5,4,3,1,6
11.6355854777061,17.0343883828305,17,5,4,3,1,6
11.9187238508685,13.25172358271,16,2,4,3,1,6
9.90598443273472,12.2924796732709,16,4,5,3,1,6
7.62559507213245,11.1569645517652,17,4,2,3,1,6
11.2259098370616,12.4092175503377,16,5,4,3,1,6
3.91202300542815,11.6443922277125,14,2,1,3,1,4
3.91202300542815,12.297055293242,16,3,1,3,1,6
3.91202300542815,14.4678617853316,17,5,1,3,1,6
3.91202300542815,13.054191597301,17,5,1,3,1,6
15.6496987302648,17.0162244488626,17,6,4,2,2,6
11.8134003592208,12.1810112149348,16,3,3,3,1,6
8.02289686960146,11.7364689363058,16,3,5,3,1,5
11.5134253400119,11.5526268318218,12,4,3,3,1,5
4.38202663467388,9.61913327017702,12,1,2,4,2,7
3.91202300542815,11.0356957906328,14,2,1,3,1,7
9.21532791348722,13.7102055963189,17,2,2,3,1,6
3.91202300542815,11.7756742708768,14,6,1,3,1,3
3.91202300542815,10.8005954649935,16,2,1,4,1,6
6.95654544315157,10.2417439109508,12,3,2,3,1,7
9.21532791348722,11.1569645517652,12,2,3,3,1,3
3.91202300542815,9.95465583911053,17,2,1,4,2,6
7.71868549519847,11.0356957906328,16,4,3,3,1,6
11.2778358426376,14.686824844191,16,4,4,3,2,6
7.34601020991329,11.1279980080796,12,2,2,3,1,6
11.0829114839407,13.5999010543041,17,5,6,3,1,6
3.91202300542815,11.2904067184249,16,3,1,3,1,5
6.95654544315157,11.2259098370616,11,2,2,3,2,3
3.91202300542815,10.4057768452798,12,2,1,4,2,3
8.70781355102489,10.5978839524965,14,2,3,3,1,5
8.02289686960146,11.8985279439821,14,3,3,3,1,4
8.30647216010058,11.8848337895495,16,4,4,3,1,5
6.67203294546107,12.0320168331533,16,4,3,4,2,5
7.71868549519847,12.3886025139591,17,4,3,3,1,5
3.91202300542815,10.8599600740431,11,4,1,3,1,3
3.91202300542815,11.3969532887178,14,6,1,3,1,7
3.91202300542815,11.6956636016494,16,3,1,3,1,6
9.90598443273472,12.4132900462941,17,3,6,3,1,7
9.3101857069459,12.4294161768471,16,3,2,3,1,6
13.8155605567143,13.6763059602437,16,3,3,3,1,6
10.3106179399634,11.3150840965182,16,2,3,3,1,5
3.91202300542815,9.90598443273472,17,2,1,4,2,7
9.3968199389188,11.1569645517652,16,2,5,3,1,6
5.52146091786225,10.3750524623488,12,1,2,4,2,3
11.0829114839407,15.0711408403548,17,3,2,3,2,7
3.91202300542815,10.7374830416835,13,3,1,4,2,7
9.3968199389188,11.3742379451963,17,2,2,4,1,6
3.91202300542815,10.4645308924627,16,2,1,3,2,5
7.7621706071382,11.590349361935,10,3,4,3,1,6
3.91202300542815,12.9646563813743,16,2,1,3,1,6
9.21532791348722,11.5134253400119,12,2,2,3,2,6
7.62559507213245,12.8240921033983,16,2,3,3,1,6
9.80090096376103,14.9660984082227,16,4,3,4,1,6
11.4621583479166,10.4926621427131,12,3,3,3,1,7
3.91202300542815,11.6086900869546,17,4,1,3,1,7
3.91202300542815,14.6175345647096,17,3,1,4,1,6
3.91202300542815,10.6466146654011,14,2,1,3,1,7
9.11052003669397,12.0785233245832,16,5,3,3,1,6
12.2063226142854,12.8159740774869,17,3,2,3,1,6
13.8738266347871,14.2008069717819,17,2,2,3,1,7
6.95654544315157,11.7203460558192,17,4,3,3,2,6
3.91202300542815,12.9646563813743,17,3,1,3,1,6
3.91202300542815,11.5134253400119,12,4,1,3,1,3
10.3106179399634,13.8255103925426,16,3,2,3,2,6
3.91202300542815,9.3101857069459,9,2,1,3,1,7
3.91202300542815,9.90598443273472,14,2,1,3,1,7
9.68346412855816,10.9516833552902,14,2,3,3,1,7
8.02289686960146,12.2878830207277,12,5,3,2,1,1
14.6484414197935,14.1520185082335,17,3,3,3,1,6
11.4726241681967,13.6967833266955,16,2,2,3,2,6
3.91202300542815,10.8207777847434,12,3,1,3,2,3
3.91202300542815,11.6267004792291,17,4,1,3,1,7
3.91202300542815,10.2417439109508,6,3,1,2,2,1
3.91202300542815,14.4782243039033,16,3,1,3,2,6
8.90245559220688,9.80090096376103,10,3,2,2,2,7
8.70781355102489,11.1569645517652,12,2,2,3,1,2
9.68346412855816,12.1497668093191,10,3,2,3,1,3
3.91202300542815,18.5473138354143,12,3,1,3,1,6
3.91202300542815,9.5503776747619,17,2,1,3,2,7
4.38202663467388,10.7155282630365,12,3,2,3,1,5
7.9550742732627,15.189238795025,16,3,4,3,1,6
11.3856601139244,13.7113160289464,16,2,2,3,1,7
3.91202300542815,12.793998189677,13,3,1,3,2,6
3.91202300542815,11.5526268318218,16,5,1,3,2,7
3.91202300542815,10.5978839524965,12,3,1,4,1,2
3.91202300542815,10.2054422842746,16,3,1,3,1,6
10.2417439109508,12.6917342956326,16,3,2,3,1,5
9.06531459992592,11.4081203506041,17,3,3,3,1,7
7.62559507213245,11.2904067184249,16,2,2,3,2,7
9.90598443273472,12.6541182011735,16,3,2,3,1,6
3.91202300542815,10.3750524623488,14,2,1,4,1,2
3.91202300542815,16.2152268988838,17,5,1,2,1,5
10.0878902755339,13.5542107267866,16,4,3,3,1,3
10.128629106513,12.3460519555836,16,4,3,3,1,6
3.91202300542815,13.2534793552619,17,4,1,3,1,6
8.30647216010058,11.8779157405127,16,5,5,3,1,7
5.01063529409626,10.0878902755339,12,2,2,2,1,6
10.5466563632898,12.62823097658,17,4,3,3,1,6
3.91202300542815,13.910866191281,16,5,1,3,2,6
3.91202300542815,10.5978839524965,12,3,1,3,1,4
11.2259098370616,12.4092175503377,16,5,4,3,1,6
3.91202300542815,14.5902607667258,12,2,1,3,2,7
3.91202300542815,11.5033800521267,17,5,1,5,1,7
8.02289686960146,12.1707045016924,16,4,2,3,1,5
3.91202300542815,10.2054422842746,14,3,1,4,2,6
12.2063226142854,15.08809015926,17,5,3,3,1,7
3.91202300542815,13.138335146914,17,3,1,3,1,6
3.91202300542815,10.1677730471815,12,2,1,2,2,7
3.91202300542815,12.9385607243286,17,2,1,3,1,6
9.90598443273472,11.2391462976874,17,3,2,3,2,7
3.91202300542815,10.128629106513,2,1,1,4,2,4
9.68346412855816,10.4645308924627,12,2,2,3,2,7
6.30991827822652,10.001067880875,12,2,3,3,1,7
11.2124958196959,16.3234865523362,11,4,2,3,1,1
11.7121860758211,13.2534793552619,17,4,6,3,1,6
3.91202300542815,10.2767737622801,14,1,1,4,2,3
3.91202300542815,3.91202300542815,11,1,1,3,1,7
10.8599600740431,11.9706667176438,15,3,2,6,1,7
11.9187238508685,15.4349087021926,16,3,2,6,1,5
3.91202300542815,11.350994597824,12,3,1,3,1,3
3.91202300542815,14.6784216099352,16,3,1,3,2,6
6.95654544315157,12.3016100722392,16,4,2,3,1,6
3.91202300542815,11.350994597824,16,4,1,3,1,6
11.3391671388368,10.5978839524965,10,2,3,3,1,7
5.85793315448346,10.4926621427131,12,2,2,4,1,4
12.1810112149348,14.4088650271699,16,4,3,3,1,6
12.8993448182783,13.9017341247129,16,4,3,3,1,7
3.91202300542815,12.9646563813743,17,5,1,3,1,6
8.422882511945,12.8186874151982,16,6,4,3,1,6
3.91202300542815,9.3968199389188,16,1,1,4,2,2
3.91202300542815,10.9516833552902,14,2,1,3,2,4
8.54675199365778,11.7984802764058,12,4,2,3,1,5
11.4621583479166,13.0961220661991,17,2,3,3,1,6
10.6701175098559,14.7594359119351,16,5,6,3,1,7
3.91202300542815,11.6617764117026,15,4,1,3,1,6
3.91202300542815,10.5200236307242,12,2,1,3,1,7
3.91202300542815,10.969059987126,12,2,1,3,1,3
13.592429504697,15.0852851476734,16,6,3,3,1,6
3.91202300542815,12.3285114927228,13,2,1,3,1,4
3.91202300542815,15.4249584703484,17,3,1,3,1,6
9.90598443273472,12.1655110337741,17,3,3,3,1,6
14.4033250002584,13.6459670135295,17,2,2,3,1,6
12.2063226142854,13.4000708687089,14,2,2,3,2,6
3.91202300542815,10.5978839524965,13,2,1,4,1,3
3.91202300542815,9.00577320623491,7,2,1,4,2,7
9.05368656193081,10.5725981552678,12,3,2,3,2,5
3.91202300542815,12.6117044064177,16,4,1,3,1,5
10.128629106513,9.80090096376103,9,2,2,4,1,4
6.85646198459459,8.02289686960146,13,3,3,4,2,5
8.422882511945,11.3969532887178,16,2,2,3,1,6
3.91202300542815,16.0978980456686,16,2,1,3,1,6
7.13089883029635,10.6225461148806,12,2,2,5,2,6
5.29831736654804,10.7589661450135,13,2,2,3,1,2
3.91202300542815,11.5033800521267,12,4,1,3,1,3
3.91202300542815,11.4932328316245,16,3,1,4,2,6
10.1677730471815,13.8353622036669,17,5,3,3,1,6
10.128629106513,10.7374830416835,14,4,2,3,1,3
3.91202300542815,15.5220842554981,17,3,1,3,2,6
9.13237883050647,12.2878830207277,16,2,2,3,1,4
11.5233707228318,15.2338000714015,12,2,2,5,1,6
12.2063226142854,11.5134253400119,14,2,2,3,1,6
13.1224633724047,13.8832159343183,17,3,3,3,1,6
8.86078289580631,11.9643195049668,16,2,3,3,1,6
7.34601020991329,12.7658312804053,17,5,2,3,1,6
3.91202300542815,10.001067880875,12,3,1,2,2,4
15.2553575342832,15.9245169698284,16,2,2,3,1,6
3.91202300542815,9.61913327017702,13,2,1,9,2,7
3.91202300542815,10.2767737622801,12,1,1,2,1,5
3.91202300542815,12.5247081783036,17,2,1,3,1,6
3.91202300542815,3.91202300542815,11,1,1,3,1,7
10.2054422842746,11.4300871866612,16,4,2,3,1,6
3.91202300542815,12.3416955993149,17,5,1,3,1,6
3.91202300542815,11.0516833413931,14,3,1,4,1,6
9.21532791348722,15.5647191083879,17,3,2,6,1,6
3.91202300542815,15.379961564664,17,3,1,3,1,6
3.91202300542815,12.9646563813743,17,5,1,3,1,6
3.91202300542815,13.592429504697,13,2,1,3,1,6
3.91202300542815,11.3150840965182,14,3,1,3,1,4
10.3106179399634,13.9553159776552,12,2,2,3,1,6
8.02289686960146,11.350994597824,16,4,5,3,1,7
3.91202300542815,10.5978839524965,13,2,1,4,1,3
11.9187238508685,13.3848045619903,17,4,3,3,1,6
3.91202300542815,10.5978839524965,16,3,1,3,1,3
6.30991827822652,11.6956636016494,16,2,3,3,1,6
9.61913327017702,11.4300871866612,17,4,2,3,1,6
8.02289686960146,11.5810512940178,16,2,2,3,1,6
3.91202300542815,11.7833342087516,16,3,1,3,1,7
3.91202300542815,10.7155282630365,12,3,1,4,2,7
3.91202300542815,11.2391462976874,16,2,1,3,1,6
3.91202300542815,15.7353773611711,12,3,1,3,1,6
10.5978839524965,13.8925178943251,14,3,5,3,1,5
6.21460809842219,9.74390548271166,14,1,4,1,1,2
6.47697236288968,11.6086900869546,12,3,2,3,1,3
3.91202300542815,9.3101857069459,16,1,1,4,2,7
3.91202300542815,12.0200442268049,16,2,1,3,1,6
7.84384863815247,11.0981673099505,14,3,5,3,1,5
9.3968199389188,11.5033800521267,17,5,5,3,1,6
10.3106179399634,12.1229627388072,17,2,3,4,1,7
3.91202300542815,9.21532791348722,9,1,1,4,2,4
3.91202300542815,15.8383883618905,16,4,1,3,1,6
8.94246092682058,15.7368425521644,16,3,2,3,1,6
3.91202300542815,10.4057768452798,12,2,1,4,2,3
6.30991827822652,11.1425861588374,17,2,2,3,1,6
7.62559507213245,11.7833342087516,16,5,2,3,1,6
3.91202300542815,9.80090096376103,14,2,1,3,2,7
13.910866191281,15.6655467969206,14,2,2,3,2,6
3.91202300542815,9.3101857069459,11,1,1,4,2,7
6.95654544315157,10.3106179399634,12,2,2,3,1,1
13.8155605567143,13.6763059602437,16,3,3,3,1,6
3.91202300542815,14.5526985470998,16,2,1,3,1,6
7.13089883029635,10.6225461148806,14,3,3,3,2,5
5.01063529409626,11.1569645517652,12,3,3,3,1,3
3.91202300542815,13.1224633724047,12,3,1,3,2,7
3.91202300542815,12.855920807945,17,3,1,3,1,6
3.91202300542815,14.8871112973855,16,4,1,3,1,6
12.0613358490635,13.4660240012654,16,2,3,3,1,6
3.91202300542815,9.61913327017702,17,2,1,4,2,7
7.62559507213245,10.001067880875,16,2,2,4,1,5
13.3047682640596,15.0711408403548,16,2,2,3,1,6
3.91202300542815,12.7190459613536,13,3,1,3,1,6
7.40853056689463,11.4191640851558,12,3,6,3,1,6
7.84384863815247,11.3856601139244,14,2,3,3,1,6
3.91202300542815,10.6466146654011,16,2,1,4,1,4
3.91202300542815,3.91202300542815,11,1,1,3,1,7
4.00733318523247,9.95465583911053,8,2,2,3,1,7
3.91202300542815,11.6531220954635,17,2,1,3,1,6
3.91202300542815,10.6930806313643,10,1,1,4,1,2
6.30991827822652,9.90598443273472,12,2,2,4,2,4
9.68346412855816,12.1962748030501,10,3,2,3,1,3
3.91202300542815,10.7589661450135,12,3,1,4,2,4
3.91202300542815,10.7155282630365,16,3,1,3,2,7
9.85482238055485,14.3578639181346,16,4,4,3,1,6
3.91202300542815,11.2259098370616,14,3,1,9,1,6
3.91202300542815,11.5134253400119,16,4,1,3,1,5
3.91202300542815,11.4300871866612,12,3,1,3,1,3
10.5725981552678,11.7984802764058,17,4,2,3,1,6
3.91202300542815,11.6086900869546,8,3,1,3,2,7
11.5134253400119,11.3626838016397,16,3,3,3,1,7
11.687298851915,13.3391668729723,17,3,2,3,1,6
9.3968199389188,11.9450325040248,17,2,6,3,1,6
8.99342737041261,11.1425861588374,17,2,4,3,1,6
3.91202300542815,9.05368656193081,3,2,1,1,2,7
11.5716659599928,10.3433540873616,6,2,3,3,1,7
3.91202300542815,10.8976648230674,11,3,1,4,1,7
3.91202300542815,10.128629106513,11,2,1,4,2,3
7.80384330353877,10.969059987126,17,4,2,3,1,6
3.91202300542815,10.0454210484248,12,1,1,3,1,7
3.91202300542815,9.11052003669397,12,2,1,4,2,3
3.91202300542815,12.3886025139591,17,3,1,3,1,6
8.02289686960146,10.5200236307242,12,3,2,4,1,3
3.91202300542815,10.0454210484248,12,1,1,2,1,4
3.91202300542815,17.7671397791531,17,3,1,3,2,6
6.62007320653036,10.4057768452798,12,2,2,3,2,2
3.91202300542815,10.5466563632898,4,1,1,2,2,1
10.2417439109508,12.7190459613536,16,3,2,3,1,5
6.30991827822652,11.5134253400119,14,2,2,3,1,4
6.95654544315157,10.0878902755339,10,2,2,5,2,7
11.9187238508685,13.7589931151291,15,3,2,3,1,6
8.5271435222694,15.5921648495834,16,2,4,3,1,6
3.91202300542815,15.9753851157528,17,3,1,3,1,6
9.3101857069459,11.8709494984783,16,4,2,3,1,6
6.10924758276437,12.3503894162984,16,2,2,3,1,6
3.91202300542815,15.0596795610411,16,4,1,3,1,7
6.95654544315157,11.5716659599928,17,2,4,3,1,6
3.91202300542815,14.0624096976329,17,4,1,3,1,6
3.91202300542815,17.3044150467619,17,4,1,3,1,7
3.91202300542815,10.2417439109508,10,2,1,2,1,2
3.91202300542815,10.1677730471815,14,3,1,4,2,6
3.91202300542815,10.6225461148806,16,3,1,6,1,2
12.6315037662792,15.935380016526,12,3,2,3,1,6
12.7279865662816,17.2259996377871,16,2,2,3,2,6
3.91202300542815,10.5978839524965,14,2,1,3,1,3
3.91202300542815,14.4033250002584,16,5,1,5,1,6
3.91202300542815,14.5948583702821,16,5,1,5,1,6
3.91202300542815,13.1224633724047,16,3,1,3,1,6
3.91202300542815,9.3968199389188,4,2,1,3,2,7
11.6355854777061,17.4318206633285,16,3,2,3,1,6
3.91202300542815,11.7756742708768,16,3,1,5,1,7
3.91202300542815,9.90598443273472,17,3,1,3,1,7
12.8993448182783,12.7220350534013,17,2,5,6,2,6
3.91202300542815,10.7799974143984,11,2,1,2,1,7
10.1677730471815,12.2598503512106,13,4,2,3,2,6
6.85646198459459,10.8789901440421,12,2,3,3,1,4
3.91202300542815,10.001067880875,10,2,1,3,2,3
9.80090096376103,11.8207777442114,17,2,2,4,1,6
11.0029328275081,14.1662026402251,11,2,3,3,1,6
12.6636557079004,16.9001713279928,16,3,2,3,1,6
3.91202300542815,10.0878902755339,12,3,1,3,1,7
7.67322312112171,11.9643195049668,17,4,3,3,2,6
8.5271435222694,10.6466146654011,12,2,2,3,1,3
3.91202300542815,14.665682854627,16,4,1,3,1,7
3.91202300542815,12.8993448182783,14,3,1,4,1,5
9.61913327017702,9.61913327017702,12,2,2,3,2,7
9.21532791348722,12.3503894162984,16,2,2,3,1,6
3.91202300542815,11.2259098370616,16,3,1,3,1,7
3.91202300542815,11.0356957906328,14,2,1,4,1,7
8.02289686960146,12.2692821589281,17,2,2,3,1,6
3.91202300542815,11.3742379451963,11,3,1,3,1,7
3.91202300542815,9.80090096376103,12,2,1,2,2,7
3.91202300542815,12.2212075331144,16,4,1,3,1,5
3.91202300542815,13.3786321791504,16,6,1,3,2,5
3.91202300542815,11.5134253400119,16,3,1,3,2,2
3.91202300542815,10.8789901440421,8,2,1,3,2,7
9.90598443273472,11.1711391335252,12,2,2,3,2,7
3.91202300542815,9.61913327017702,16,2,1,4,2,6
3.91202300542815,10.969059987126,12,2,1,3,2,5
9.21532791348722,11.4081203506041,16,3,3,4,2,6
11.0829114839407,13.5999010543041,17,5,6,3,1,6
3.91202300542815,10.5978839524965,17,2,1,3,1,5
3.91202300542815,10.3106179399634,6,2,1,4,2,3
6.46146817635372,10.3433540873616,15,3,2,3,1,7
9.5503776747619,10.5466563632898,14,2,2,3,2,7
11.8281011017309,14.5763397512111,17,4,5,3,2,7
8.02289686960146,11.7364689363058,16,3,5,3,1,5
10.128629106513,11.7364689363058,12,5,4,3,1,3
9.90598443273472,13.3583046869484,13,5,5,3,1,6
10.8207777847434,15.2833964267476,17,3,3,6,1,6
3.91202300542815,10.6466146654011,12,2,1,3,1,6
11.0029328275081,12.1175146185484,14,2,3,3,1,6
8.5271435222694,11.6267004792291,12,3,3,3,1,2
5.01063529409626,10.7155282630365,14,2,2,3,1,6
3.91202300542815,15.6544795777706,17,5,1,3,2,7
3.91202300542815,14.8415700747839,16,5,1,3,1,5
8.86078289580631,11.2778358426376,16,3,2,3,1,6
3.91202300542815,12.669963882107,17,3,1,3,2,6
3.91202300542815,10.4645308924627,16,2,1,3,1,4
8.70781355102489,10.5200236307242,16,2,2,1,1,6
3.91202300542815,10.3750524623488,16,2,1,4,1,5
8.70781355102489,10.8207777847434,14,2,2,3,1,2
3.91202300542815,11.3969532887178,13,5,1,4,2,5
8.02289686960146,11.5526268318218,12,5,4,3,1,2
3.91202300542815,11.6956636016494,12,3,1,3,1,3
3.91202300542815,10.5466563632898,12,2,1,3,2,4
